G,PTS,TRB,AST,PER,WS,Name,AS,AllDefensive,AllNBA,AllRookie,FG,FG3,FT,NBAChamp,eFG,MVP,ROY,ASMVP,FinalsMVP,ScoringChamp,DefPOY,STLChamp,MostImproved,ASTChamp,BLKChamp,TRBChamp,SixthMan,Target
6.0,0.8,0.3,0.3,-6.0,-0.2,Kirk Penney,0.0,0.0,0.0,0.0,22.2,25.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
880.0,5.2,5.6,1.1,13.1,38.3,Kurt Rambis,0.0,0.0,0.0,0.0,53.4,0.0,68.9,4.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
186.0,4.2,1.3,1.9,10.3,1.3,Tyler Ennis,0.0,0.0,0.0,0.0,41.9,31.7,76.8,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
943.0,14.7,5.1,2.8,13.7,38.9,Chuck Person,0.0,0.0,0.0,1.0,45.8,36.2,72.3,0.0,50.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
665.0,8.7,2.6,6.0,13.0,16.6,John Bagley,0.0,0.0,0.0,0.0,43.7,24.1,77.9,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
605.0,8.2,4.6,0.8,12.5,18.8,Mark Blount,0.0,0.0,0.0,0.0,50.4,35.9,72.3,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
578.0,2.8,2.2,0.5,9.2,9.8,Scott Hastings,0.0,0.0,0.0,0.0,44.1,29.2,81.1,1.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
259.0,5.6,3.0,0.6,13.7,5.3,Reggie Slater,0.0,0.0,0.0,0.0,48.4,0.0,62.9,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
5.0,2.4,0.8,0.6,9.1,0.0,Marcus Paige,0.0,0.0,0.0,0.0,28.6,25.0,100.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
59.0,6.9,2.7,2.2,9.5,1.0,Vincent Yarbrough,0.0,0.0,0.0,0.0,39.3,26.9,79.0,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
4.0,2.0,2.5,0.0,18.0,0.1,Mangok Mathiang,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
25.0,3.6,1.4,0.3,11.2,0.1,Martin Lewis,0.0,0.0,0.0,0.0,47.3,30.0,59.3,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
4.0,1.0,0.8,0.0,7.8,0.0,Marcus Cousin,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
18.0,1.7,0.9,0.3,9.2,0.1,Tom Piotrowski,0.0,0.0,0.0,0.0,46.2,0.0,100.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
657.0,8.6,3.4,3.8,14.3,28.3,Bob Sura,0.0,0.0,0.0,0.0,41.4,32.5,68.9,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
64.0,3.4,2.2,0.3,8.5,-0.2,Maciej Lampe,0.0,0.0,0.0,0.0,40.7,25.0,67.6,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
66.0,2.0,0.5,0.5,8.8,0.1,C.J. Wilcox,0.0,0.0,0.0,0.0,37.0,33.3,81.3,0.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
446.0,9.4,6.3,1.3,16.1,22.9,Tom Burleson,0.0,0.0,0.0,1.0,44.5,0.0,72.6,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
8.0,0.6,0.8,0.0,-1.8,-0.1,Steven Smith,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
260.0,4.8,2.7,0.6,16.1,7.4,Kenny Williams,0.0,0.0,0.0,0.0,51.1,0.0,68.0,0.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
6.0,4.8,2.0,1.5,12.7,0.2,Dontell Jefferson,0.0,0.0,0.0,0.0,50.0,50.0,66.7,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
9.0,1.9,2.0,0.2,3.7,-0.1,Drew Gordon,0.0,0.0,0.0,0.0,42.1,0.0,50.0,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
420.0,8.2,4.9,1.2,12.0,15.6,Larry Krystkowiak,0.0,0.0,0.0,0.0,45.7,13.9,79.5,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
41.0,2.9,0.8,1.1,7.0,-0.5,Chad Kinch,0.0,0.0,0.0,0.0,36.9,0.0,77.8,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
134.0,4.4,3.5,0.2,14.0,3.0,Zendon Hamilton,0.0,0.0,0.0,0.0,44.0,0.0,66.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
73.0,5.0,2.2,1.6,10.3,1.5,Kyle Weaver,0.0,0.0,0.0,0.0,44.1,35.3,73.6,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
132.0,6.1,2.0,0.8,8.9,1.3,Jeff Taylor,0.0,0.0,0.0,0.0,40.9,31.9,66.5,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
95.0,2.3,1.0,0.3,7.4,0.8,James Young,0.0,0.0,0.0,0.0,36.7,27.7,56.3,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
366.0,3.3,2.8,0.4,12.4,8.0,Calvin Booth,0.0,0.0,0.0,0.0,45.1,22.2,74.8,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
105.0,2.7,1.7,0.2,14.4,2.3,Maceo Baston,0.0,0.0,0.0,0.0,61.6,37.5,74.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
137.0,4.2,3.4,0.3,12.4,3.0,Sean Williams,0.0,0.0,0.0,0.0,51.1,0.0,62.4,0.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
44.0,2.4,0.6,2.0,8.7,-0.1,Billy Donovan,0.0,0.0,0.0,0.0,40.4,0.0,81.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
36.0,9.3,2.5,3.5,13.9,0.2,Mike James,0.0,0.0,0.0,0.0,38.3,26.5,76.2,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
296.0,8.0,4.2,1.4,11.7,3.0,Doug Smith,0.0,0.0,0.0,0.0,42.5,8.3,77.3,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
25.0,2.2,0.5,0.2,10.6,0.0,Isaiah Morris,0.0,0.0,0.0,0.0,45.6,0.0,75.0,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
461.0,6.4,2.2,1.8,11.7,12.3,Anthony Bowie,0.0,0.0,0.0,0.0,47.5,31.8,82.4,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
624.0,5.4,1.7,0.8,9.5,9.9,Dahntay Jones,0.0,0.0,0.0,0.0,43.9,32.9,75.1,1.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
13.0,4.1,1.8,1.0,6.5,-0.3,DeMarcus Nelson,0.0,0.0,0.0,0.0,44.4,0.0,35.7,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
708.0,11.8,3.9,2.3,14.2,33.9,Walt Williams,0.0,0.0,0.0,1.0,42.5,37.9,74.3,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
421.0,5.5,2.6,0.6,13.1,10.2,Brian Cook,0.0,0.0,0.0,0.0,43.9,38.2,78.3,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
467.0,4.7,1.3,0.3,12.7,14.5,Steve Novak,0.0,0.0,0.0,0.0,43.7,43.0,87.7,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
25.0,2.2,1.2,0.7,4.0,-0.4,Wally Rank,0.0,0.0,0.0,0.0,36.8,0.0,46.4,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
471.0,5.3,7.1,0.6,13.4,20.9,Ömer Aşık,0.0,0.0,0.0,0.0,52.8,0.0,55.1,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
178.0,4.2,2.6,0.6,10.2,2.0,Bob McCann,0.0,0.0,0.0,0.0,47.9,20.0,57.7,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
136.0,3.5,1.4,0.5,8.0,0.5,Justin Reed,0.0,0.0,0.0,0.0,40.4,0.0,75.2,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
474.0,9.5,6.7,1.5,15.2,21.8,Pervis Ellison,0.0,0.0,0.0,0.0,51.0,5.0,68.9,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Role Player
54.0,5.1,1.9,0.7,10.6,0.3,Jerald Honeycutt,0.0,0.0,0.0,0.0,39.1,36.2,63.2,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
534.0,12.1,4.2,2.2,13.1,16.3,Albert King,0.0,0.0,0.0,0.0,46.1,26.8,79.1,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
330.0,5.6,1.3,1.2,10.3,4.4,Ian Clark,0.0,0.0,0.0,0.0,43.9,34.0,80.4,1.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
575.0,16.0,6.8,1.6,16.8,41.7,Keith Van Horn,0.0,0.0,0.0,1.0,44.3,36.1,83.5,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
33.0,3.8,1.1,0.4,15.0,0.7,Mark Davis,0.0,0.0,0.0,0.0,48.0,10.0,82.4,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
2.0,2.0,0.0,0.5,13.3,0.0,McKinley Singleton,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
90.0,3.8,1.5,0.6,7.1,0.5,Jawad Williams,0.0,0.0,0.0,0.0,36.9,31.3,71.9,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
151.0,5.6,2.9,0.3,11.7,1.9,Jason Collier,0.0,0.0,0.0,0.0,45.5,35.0,73.8,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
281.0,7.4,4.9,0.6,11.0,1.9,Randy White,0.0,0.0,0.0,0.0,40.1,19.3,70.7,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
33.0,3.2,3.4,0.5,9.9,-0.3,Thomas Hamilton,0.0,0.0,0.0,0.0,40.0,0.0,46.3,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
28.0,3.9,2.2,0.4,11.3,0.1,Antonis Fotsis,0.0,0.0,0.0,0.0,40.4,30.4,85.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
9.0,2.1,0.7,0.0,19.9,0.1,John Greig,0.0,0.0,0.0,0.0,53.8,0.0,83.3,0.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
10.0,4.0,0.8,1.7,13.3,0.2,Ruben Nembhard,0.0,0.0,0.0,0.0,43.2,0.0,80.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
483.0,12.3,3.4,1.5,14.1,17.5,Todd Day,0.0,0.0,0.0,0.0,40.6,34.5,73.9,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
569.0,9.7,3.7,1.5,13.4,25.7,Louis Orr,0.0,0.0,0.0,0.0,46.8,8.3,78.7,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
291.0,5.1,1.5,0.9,11.5,5.2,Jeff Lamp,0.0,0.0,0.0,0.0,47.0,22.2,84.1,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
127.0,2.6,1.3,0.4,11.6,1.0,Mark Randall,0.0,0.0,0.0,0.0,44.3,15.4,72.2,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
47.0,2.1,1.7,0.2,9.8,0.1,Robert Werdann,0.0,0.0,0.0,0.0,37.8,0.0,57.4,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1.0,0.0,3.0,0.0,-4.3,0.0,Trevor Winter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
674.0,11.6,7.4,1.4,14.7,33.6,Kenny Carr,0.0,0.0,0.0,0.0,51.0,7.9,68.4,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
70.0,2.8,1.0,0.3,6.2,-0.1,Malachi Richardson,0.0,0.0,0.0,0.0,35.8,30.1,78.3,0.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
827.0,11.2,4.1,3.6,14.6,55.7,Doug Christie,0.0,4.0,0.0,0.0,42.6,35.4,82.1,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
7.0,1.3,0.4,0.4,4.2,-0.1,Cuonzo Martin,0.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
473.0,4.7,3.9,0.5,10.4,5.5,Johan Petro,0.0,0.0,0.0,0.0,46.2,15.4,67.8,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
14.0,0.9,0.9,0.2,4.9,0.0,Kevin Thompson,0.0,0.0,0.0,0.0,42.9,0.0,50.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
14.0,2.5,2.8,0.2,6.5,-0.1,Darryl Watkins,0.0,0.0,0.0,0.0,41.4,0.0,47.8,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
676.0,9.6,2.5,1.9,11.5,17.7,Doug West,0.0,0.0,0.0,0.0,48.1,19.1,80.1,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
971.0,12.5,3.2,2.1,14.0,46.4,J.R. Smith,0.0,0.0,0.0,0.0,41.9,37.3,73.2,1.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Role Player
680.0,9.1,5.7,1.8,14.2,33.6,Kent Benson,0.0,0.0,0.0,0.0,49.3,20.6,75.7,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
31.0,1.8,1.1,0.3,16.4,0.6,Dakari Johnson,0.0,0.0,0.0,0.0,56.4,0.0,55.0,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
263.0,5.3,2.8,0.5,13.3,6.0,Stanislav Medvedenko,0.0,0.0,0.0,0.0,45.0,15.4,74.0,1.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
73.0,2.7,2.6,0.2,10.8,0.8,Mario Kasun,0.0,0.0,0.0,0.0,46.7,0.0,63.6,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
321.0,3.8,1.2,2.9,12.4,8.1,Jim Les,0.0,0.0,0.0,0.0,39.7,39.6,81.8,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
977.0,8.6,4.2,1.8,12.6,75.7,Shane Battier,0.0,2.0,0.0,1.0,43.7,38.4,74.3,2.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
31.0,1.8,1.7,0.3,6.9,0.3,Luke Schenscher,0.0,0.0,0.0,0.0,46.9,0.0,45.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
11.0,7.6,4.0,1.6,9.0,0.0,Kasib Powell,0.0,0.0,0.0,0.0,36.8,24.2,66.7,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
47.0,1.4,1.6,0.1,10.0,0.3,Soumaila Samake,0.0,0.0,0.0,0.0,38.9,0.0,46.2,0.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
303.0,9.8,2.8,1.8,14.5,10.5,Don Collins,0.0,0.0,0.0,0.0,48.5,6.9,74.9,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
172.0,2.9,1.8,0.7,5.2,-1.6,Nikoloz Tskitishvili,0.0,0.0,0.0,0.0,30.4,23.5,73.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
14.0,1.7,0.6,0.1,2.0,-0.1,Ron Moore,0.0,0.0,0.0,0.0,31.0,0.0,75.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
22.0,2.4,1.4,0.0,12.3,0.0,Richard Petruška,0.0,0.0,0.0,0.0,43.5,46.7,75.0,0.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
59.0,3.6,3.1,0.2,14.1,1.7,Arnett Moultrie,0.0,0.0,0.0,0.0,54.7,0.0,66.7,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
3.0,1.3,0.7,0.0,62.7,0.1,Cedric Lewis,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
46.0,1.6,0.8,1.4,4.1,-0.8,Chris Garner,0.0,0.0,0.0,0.0,28.0,19.0,61.5,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
415.0,5.3,2.4,0.7,11.6,5.8,Charles Davis,0.0,0.0,0.0,0.0,45.1,17.0,73.7,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
207.0,7.5,1.2,2.3,10.9,2.2,Rod Foster,0.0,0.0,0.0,0.0,44.0,29.8,76.8,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
11.0,1.4,1.0,0.1,12.2,0.1,Ivan McFarlin,0.0,0.0,0.0,0.0,38.5,0.0,71.4,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
19.0,1.6,0.4,0.6,7.4,0.0,Adam Harrington,0.0,0.0,0.0,0.0,29.7,35.7,75.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
29.0,5.3,2.8,0.4,6.6,-0.4,Norris Coleman,0.0,0.0,0.0,0.0,34.6,50.0,55.6,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
535.0,7.0,7.4,1.3,13.3,22.0,Popeye Jones,0.0,0.0,0.0,0.0,44.7,28.1,75.1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
19.0,2.8,1.3,2.1,13.4,0.4,Duane Washington,0.0,0.0,0.0,0.0,38.3,50.0,80.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
351.0,9.8,6.3,1.2,13.3,10.8,Richard Washington,0.0,0.0,0.0,0.0,45.3,25.0,71.1,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
12.0,1.2,0.3,0.2,-1.3,-0.1,Dale Wilkinson,0.0,0.0,0.0,0.0,25.0,0.0,85.7,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
194.0,8.6,1.9,3.8,12.4,1.9,Pearl Washington,0.0,0.0,0.0,0.0,45.2,18.4,74.6,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
215.0,5.9,3.2,0.4,14.1,8.3,Željko Rebrača,0.0,0.0,0.0,1.0,52.7,0.0,79.2,0.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
176.0,6.0,3.2,1.3,8.3,2.5,Ben McDonald,0.0,0.0,0.0,0.0,46.8,22.7,72.7,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
7.0,2.4,1.3,0.1,6.8,0.0,Bill Mayfield,0.0,0.0,0.0,0.0,44.4,0.0,50.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
51.0,2.8,2.5,0.5,11.9,1.0,Daniel Orton,0.0,0.0,0.0,0.0,48.5,0.0,59.7,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
346.0,4.9,4.5,0.5,13.7,10.6,Miles Plumlee,0.0,0.0,0.0,0.0,54.2,0.0,54.3,0.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
984.0,12.0,3.2,3.3,15.2,50.8,Vinnie Johnson,0.0,0.0,0.0,0.0,46.4,25.4,74.0,2.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
923.0,14.3,3.5,3.8,15.3,47.2,Jalen Rose,0.0,0.0,0.0,1.0,44.3,35.5,80.1,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Role Player
242.0,4.7,1.0,1.5,11.8,3.4,John Lucas III,0.0,0.0,0.0,0.0,38.3,34.4,76.8,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
649.0,9.5,2.2,2.0,14.2,33.3,Kevin Gamble,0.0,0.0,0.0,0.0,50.2,36.0,81.0,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
278.0,7.9,3.5,0.8,12.6,5.6,Predrag Drobnjak,0.0,0.0,0.0,0.0,42.5,34.0,79.9,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
33.0,5.9,1.5,2.1,7.7,-0.2,Kobi Simmons,0.0,0.0,0.0,0.0,42.3,28.2,100.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
115.0,5.1,1.1,2.0,10.5,0.0,Will Solomon,0.0,0.0,0.0,0.0,37.8,29.8,69.2,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
474.0,6.4,3.6,1.4,10.8,12.7,Don Ford,0.0,0.0,0.0,0.0,46.4,14.3,77.3,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
